,CID,DATE,STATUS,N_CR_ABM,N_CR_BRCH,N_CR_CHQ,N_CR_EFT,N_CR_MOBILE,N_CR_ONLINE,N_CR_OTHER,N_CR_PE,N_CR_POS,N_DB_ABM,N_DB_BRCH,N_DB_CHQ,N_DB_EFT,N_DB_MOBILE,N_DB_ONLINE,N_DB_OTHER,N_DB_PE,N_DB_POS,V_CR_ABM,V_CR_BRCH,V_CR_CHQ,V_CR_EFT,V_CR_MOBILE,V_CR_ONLINE,V_CR_OTHER,V_CR_PE,V_CR_POS,V_DB_ABM,V_DB_BRCH,V_DB_CHQ,V_DB_EFT,V_DB_MOBILE,V_DB_ONLINE,V_DB_OTHER,V_DB_PE,V_DB_POS
928,133776,1506751200.0,0,0,3,0,6,5,0,0,14,36,1,0,0,4,14,0,0,14,90,0.0,1180.23,0,6521.54,880.0,0.0,0.0,2156.78,1452.16,60.0,0.0,0.0,1005.42,2915.0,0.0,0.0,2156.78,3017.92
929,133776,1509429600.0,0,1,0,0,6,4,0,1,13,52,0,0,0,4,4,0,2,13,122,200.0,0.0,0,8772.72,392.0,0.0,104.62,2026.01,1609.83,0.0,0.0,0.0,1005.42,1550.0,0.0,209.24,2026.01,5441.25
930,133776,1512025200.0,0,2,2,0,5,5,0,0,15,20,3,3,0,3,17,0,1,15,48,1994.5,2000.0,0,7388.35,1032.0,0.0,0.0,2680.61,697.31,289.0,3000.0,0.0,667.82,5906.0,0.0,127.77,2680.61,1509.81
931,133776,1514703600.0,0,3,1,0,7,1,0,0,15,36,6,2,0,4,10,0,0,15,87,549.1,1000.0,0,7617.93,15.0,0.0,0.0,2082.69,1134.52,98.2,2000.0,0.0,1005.42,2140.0,0.0,0.0,2082.69,2797.19
932,133776,1517382000.0,0,0,0,0,4,3,0,1,14,41,0,0,0,2,10,0,2,14,110,0.0,0.0,0,7285.07,1048.0,0.0,106.4,2200.06,1858.91,0.0,0.0,0.0,502.71,3200.0,0.0,212.8,2200.06,4731.88
933,133776,1519801200.0,1,2,0,0,5,0,0,0,9,10,6,0,0,4,10,0,0,9,27,269.15,0.0,0,4501.08,0.0,0.0,0.0,1179.61,463.31,538.3,0.0,0.0,1005.42,1576.0,0.0,0.0,1179.61,1091.14
934,133776,1522476000.0,0,1,1,0,6,2,0,0,18,31,9,1,0,3,14,0,0,18,70,164.5,1000.0,0,10039.58,1000.0,0.0,0.0,3017.68,1353.94,940.5,1000.0,0.0,840.31,4195.0,0.0,0.0,3017.68,3022.12
935,133776,1525068000.0,0,1,0,0,6,4,0,0,13,41,2,0,0,4,11,0,0,13,95,3000.0,0.0,0,5518.0,405.0,0.0,0.0,2025.28,1283.73,164.65,0.0,0.0,1005.42,1178.0,0.0,0.0,2025.28,2922.81
936,133776,1527746400.0,1,1,1,0,2,10,0,0,8,2,3,1,0,2,23,0,0,8,9,4.25,1000.0,0,2172.98,1786.0,0.0,0.0,1409.64,23.93,208.5,1000.0,0.0,502.71,4340.0,0.0,0.0,1409.64,250.49
937,133776,1530338400.0,0,0,0,0,5,6,0,2,22,5,0,0,0,2,23,0,0,22,21,0.0,0.0,0,5818.59,1275.0,0.0,120.0,3365.07,44.78,0.0,0.0,0.0,502.71,3659.0,0.0,0.0,3365.07,425.82
938,133776,1533016800.0,0,4,1,0,2,3,0,1,11,34,8,0,0,2,16,0,3,13,81,269.0,6000.0,0,4199.5,220.0,0.0,1587.36,1773.24,552.84,338.0,0.0,0.0,502.71,2161.0,0.0,3987.19,2029.54,1391.3
939,133776,1535695200.0,0,2,0,0,4,11,0,1,12,61,10,0,0,3,29,0,1,12,163,129.0,0.0,0,8412.24,4920.0,0.0,100.0,1932.82,982.65,405.95,0.0,0.0,667.82,10771.0,0.0,24.11,1932.82,3122.62
940,133776,1538287200.0,0,5,0,0,4,0,0,2,11,53,16,0,0,4,5,0,2,11,123,892.45,0.0,0,6692.45,0.0,0.0,324.18,1769.9,1070.44,1969.4,0.0,0.0,1005.42,800.0,0.0,248.36,1769.9,2548.68
941,133776,1540965600.0,0,1,0,0,4,11,0,22,12,66,2,0,0,4,24,0,23,12,149,40.0,0.0,0,6042.93,1844.41,0.0,1979.9,1938.8,1358.29,80.0,0.0,0.0,1005.42,3988.82,0.0,2054.9,1938.8,3205.94
942,133776,1543561200.0,0,6,0,0,5,7,0,35,16,93,16,0,0,6,18,0,38,16,217,614.21,0.0,0,8063.09,1350.0,0.0,3580.49,2959.61,2242.67,1467.16,0.0,0.0,1335.64,2231.0,0.0,3856.54,2959.61,5277.85
943,133776,1546239600.0,0,3,0,0,2,3,0,14,12,16,2,0,0,2,7,0,15,12,46,477.0,0.0,0,5078.55,1195.2,0.0,2782.99,1807.09,324.46,40.0,0.0,0.0,502.71,3682.93,0.0,3195.86,1807.09,1020.99
944,133776,1548918000.0,1,1,1,0,2,3,0,11,9,0,0,0,0,2,7,0,12,9,0,220.0,400.0,0,1747.74,446.0,0.0,1384.62,1127.72,0.0,0.0,0.0,0.0,502.71,1036.0,0.0,1643.35,1127.72,0.0
945,133776,1551337200.0,0,0,0,0,4,4,0,8,14,0,0,0,0,2,9,0,8,14,0,0.0,0.0,0,5699.78,2263.0,0.0,648.14,2598.43,0.0,0.0,0.0,0.0,502.71,3426.0,0.0,708.5,2598.43,0.0
946,133777,1461996000.0,0,0,3,0,0,0,0,0,3,0,7,0,1,4,0,5,0,4,23,0.0,6102.13,0,0.0,0.0,0.0,0.0,1335.28,0.0,450.5,0.0,500.0,291.87,0.0,1240.44,0.0,1554.96,673.59
947,133777,1464674400.0,0,0,4,0,0,0,0,0,3,0,6,0,0,4,0,6,0,4,18,0.0,4193.17,0,0.0,0.0,0.0,0.0,1342.62,0.0,411.5,0.0,0.0,291.95,0.0,3458.13,0.0,1562.3,720.84
948,133777,1467266400.0,0,0,2,0,0,0,1,0,3,0,8,0,1,4,0,5,0,4,18,0.0,4051.59,0,0.0,0.0,1000.0,0.0,1340.09,0.0,610.5,0.0,100.88,292.1,0.0,2447.34,0.0,1559.77,626.84
949,133777,1469944800.0,0,0,4,0,0,0,2,0,3,0,17,0,0,5,0,7,0,4,38,0.0,9102.29,0,0.0,0.0,3300.0,0.0,1348.99,0.0,1128.5,0.0,0.0,345.43,0.0,5193.57,0.0,1587.28,1348.8
950,133777,1472623200.0,0,0,2,0,0,0,1,0,3,0,7,0,1,4,0,5,0,4,75,0.0,6175.98,0,0.0,0.0,600.0,0.0,1358.18,0.0,451.0,0.0,500.0,301.33,0.0,1570.65,0.0,1596.47,2611.78
951,133777,1475215200.0,0,0,3,0,1,0,0,0,3,0,7,0,2,5,0,5,0,4,51,0.0,8376.43,0,4671.02,0.0,0.0,0.0,1357.5,0.0,807.0,0.0,1000.0,311.81,0.0,1550.33,0.0,1595.79,2005.37
952,133777,1477893600.0,0,0,2,0,0,0,1,0,3,0,3,0,1,6,0,7,0,4,68,0.0,6607.35,0,0.0,0.0,1500.0,0.0,1360.45,0.0,203.5,0.0,500.0,309.46,0.0,6317.01,0.0,1598.74,2589.25
953,133777,1480489200.0,0,0,2,0,0,0,0,0,3,0,3,0,0,7,0,6,0,4,22,0.0,7494.09,0,0.0,0.0,0.0,0.0,1357.5,0.0,303.5,0.0,0.0,472.8,0.0,3069.51,0.0,1595.79,692.63
954,133777,1483167600.0,0,0,5,0,0,0,0,0,3,0,4,0,2,6,0,6,0,4,52,0.0,9932.47,0,0.0,0.0,0.0,0.0,1360.45,0.0,403.75,0.0,1000.0,337.89,0.0,2979.74,0.0,1598.74,2524.73
955,133777,1485846000.0,0,0,2,0,0,0,0,0,3,0,4,0,0,3,0,4,0,4,63,0.0,3555.6,0,0.0,0.0,0.0,0.0,1360.45,0.0,303.75,0.0,0.0,285.56,0.0,1371.28,0.0,1589.44,2720.81
956,133777,1488265200.0,0,0,2,0,0,0,2,0,3,0,2,0,1,3,0,7,0,4,54,0.0,4112.65,0,0.0,0.0,2000.0,0.0,1351.59,0.0,104.5,0.0,500.0,285.36,0.0,4191.91,0.0,1580.58,1819.49
957,133777,1490940000.0,0,0,3,0,0,0,0,0,3,0,7,0,1,4,0,4,0,4,34,0.0,6557.74,0,0.0,0.0,0.0,0.0,1365.78,0.0,491.25,0.0,500.0,310.5,0.0,908.76,0.0,1594.77,1143.38
958,133777,1493532000.0,0,0,3,0,1,0,1,0,3,0,4,0,1,4,0,7,0,4,46,0.0,4659.34,0,3712.88,0.0,900.0,0.0,1364.45,0.0,903.75,0.0,500.0,310.44,0.0,2165.82,0.0,1593.44,1632.06
959,133777,1496210400.0,0,0,2,0,1,0,0,0,3,0,2,1,1,4,0,4,0,4,69,0.0,4494.11,0,2523.98,0.0,0.0,0.0,1367.58,0.0,203.75,1000.0,500.0,310.93,0.0,2295.2,0.0,1596.57,2305.72
960,133777,1498802400.0,0,0,3,0,1,0,0,0,3,0,2,0,3,4,0,6,0,4,71,0.0,5012.06,0,4500.0,0.0,0.0,0.0,1364.45,0.0,200.0,0.0,1102.0,310.32,0.0,4067.4,0.0,1593.44,2116.79
961,133777,1501480800.0,0,0,2,0,0,0,1,0,3,0,3,0,0,4,0,7,0,4,64,0.0,5035.68,0,0.0,0.0,1000.0,0.0,1369.85,0.0,400.0,0.0,0.0,313.67,0.0,2752.09,0.0,1594.76,1974.62
962,133777,1504159200.0,0,0,2,0,0,0,1,0,3,0,4,0,1,5,0,5,0,4,35,0.0,3646.01,0,0.0,0.0,800.0,0.0,1371.49,0.0,403.25,0.0,500.0,346.5,0.0,1893.21,0.0,1596.4,894.37
963,133777,1506751200.0,0,0,4,0,0,0,0,0,3,0,3,0,1,5,0,5,0,4,54,0.0,7769.28,0,0.0,0.0,0.0,0.0,1371.13,0.0,303.75,0.0,500.0,344.87,0.0,1719.87,0.0,1596.04,1951.68
964,133777,1509429600.0,0,0,2,0,0,0,3,0,3,0,2,0,0,3,0,7,0,4,67,0.0,5953.41,0,0.0,0.0,547.1,0.0,1375.39,0.0,203.75,0.0,0.0,288.65,0.0,1628.23,0.0,1600.3,1889.33
965,133777,1512025200.0,0,0,2,0,0,0,0,0,3,0,4,0,1,4,0,5,0,4,65,0.0,5434.04,0,0.0,0.0,0.0,0.0,1372.02,0.0,208.0,0.0,750.0,361.95,0.0,1195.56,0.0,1596.93,2135.27
966,133777,1514703600.0,0,0,2,0,1,0,2,1,3,0,5,0,0,3,0,7,1,4,74,0.0,8649.16,0,2000.0,0.0,900.0,3500.0,1375.39,0.0,609.0,0.0,0.0,289.21,0.0,2657.12,500.0,1600.3,3581.61
967,133777,1517382000.0,0,0,4,0,0,0,0,0,3,0,2,0,0,4,0,8,1,4,70,0.0,13161.38,0,0.0,0.0,0.0,0.0,1377.03,0.0,103.5,0.0,0.0,652.04,0.0,8783.26,750.0,1603.99,3085.37
968,133777,1519801200.0,0,0,3,0,0,0,0,0,3,0,4,0,0,4,0,4,0,4,59,0.0,6319.17,0,0.0,0.0,0.0,0.0,1368.79,0.0,504.5,0.0,0.0,975.1,0.0,820.53,0.0,1595.75,2269.36
969,133777,1522476000.0,0,0,3,0,0,0,0,0,3,0,2,0,0,5,0,7,0,4,72,0.0,5775.83,0,0.0,0.0,0.0,0.0,1379.3,0.0,400.0,0.0,0.0,999.26,0.0,2124.01,0.0,1606.26,2598.31
970,133777,1525068000.0,0,0,3,0,0,0,1,0,3,0,2,0,0,6,0,6,1,4,61,0.0,7382.93,0,0.0,0.0,200.0,0.0,1375.8,0.0,200.0,0.0,0.0,1348.38,0.0,952.69,2568.06,1602.76,2129.85
971,133777,1527746400.0,0,0,2,0,0,0,2,0,3,0,2,0,0,5,0,8,0,4,32,0.0,4597.37,0,0.0,0.0,1950.0,0.0,1381.87,0.0,500.0,0.0,0.0,999.24,0.0,2807.1,0.0,1608.83,1026.93
972,133777,1530338400.0,0,0,2,0,0,0,0,0,3,0,2,0,0,5,0,6,0,4,47,0.0,5417.5,0,0.0,0.0,0.0,0.0,1385.27,0.0,200.0,0.0,0.0,999.24,0.0,1056.22,0.0,1612.23,1279.18
973,133777,1533016800.0,0,0,2,0,0,0,0,0,3,0,1,0,0,5,0,5,0,4,79,0.0,5300.43,0,0.0,0.0,0.0,0.0,1393.54,0.0,100.0,0.0,0.0,999.32,0.0,984.48,0.0,1625.86,2555.47
974,133777,1535695200.0,0,0,3,0,0,0,1,0,3,0,0,0,0,6,0,8,0,4,80,0.0,9493.8,0,0.0,0.0,500.0,0.0,1395.18,0.0,0.0,0.0,0.0,1348.38,0.0,1518.96,0.0,1627.5,2489.62
975,133777,1538287200.0,0,0,2,0,0,0,0,0,2,0,0,0,0,5,0,5,0,4,78,0.0,5415.44,0,0.0,0.0,0.0,0.0,1258.64,0.0,0.0,0.0,0.0,999.24,0.0,1259.69,0.0,1623.57,2665.62
976,133777,1540965600.0,0,0,0,0,3,0,1,1,3,0,1,0,0,5,0,7,0,4,62,0.0,0.0,0,10659.21,0.0,1000.0,2500.0,1396.0,0.0,100.0,0.0,0.0,1106.51,0.0,9689.04,0.0,1628.32,2548.08
977,133777,1543561200.0,0,0,1,0,1,0,0,0,3,0,3,0,0,6,0,13,0,4,51,0.0,2704.7,0,2949.33,0.0,0.0,0.0,1395.34,0.0,280.0,0.0,0.0,1469.65,0.0,2450.61,0.0,1627.66,1404.02
978,133777,1546239600.0,0,0,1,0,2,0,0,0,3,0,4,1,0,4,0,7,0,4,38,0.0,3983.44,0,5857.49,0.0,0.0,0.0,1407.26,0.0,600.0,100.0,0.0,975.1,0.0,2057.19,0.0,1639.58,1219.42
979,133777,1548918000.0,0,0,1,0,2,0,0,0,3,0,3,0,1,4,0,8,0,4,60,0.0,861.91,0,5285.83,0.0,0.0,0.0,1435.09,0.0,203.5,0.0,375.0,975.93,0.0,935.19,0.0,1664.73,2253.27
980,133777,1551337200.0,0,0,0,0,2,0,0,0,3,0,3,0,0,4,0,7,0,4,41,0.0,0.0,0,4629.39,0.0,0.0,0.0,1504.54,0.0,400.0,0.0,0.0,975.85,0.0,1153.09,0.0,1734.18,1278.28
981,133846,1461996000.0,0,0,3,0,1,1,0,0,1,0,2,0,1,3,0,9,0,1,45,0.0,10800.0,0,120.0,1727.47,0.0,0.0,502.27,0.0,64.5,0.0,1675.0,1465.73,0.0,7235.49,0.0,502.27,2221.07
982,133846,1464674400.0,0,0,9,0,1,0,0,0,1,0,2,1,0,3,0,13,1,2,54,0.0,448183.91,0,120.0,0.0,0.0,0.0,519.01,0.0,64.5,200000.0,0.0,1486.11,0.0,16561.56,1675.0,961.05,2177.71
983,133846,1467266400.0,0,0,1,0,1,0,2,0,1,0,0,1,0,2,0,9,1,2,32,0.0,8100.0,0,120.0,0.0,3182.4,0.0,502.27,0.0,0.0,2083.66,0.0,1034.82,0.0,5301.47,1675.0,723.29,1075.09
984,133846,1469944800.0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,11,2,2,18,0.0,4000.0,0,329.25,0.0,0.0,0.0,519.01,0.0,0.0,0.0,0.0,1034.82,0.0,5197.02,1365.94,740.03,953.69
985,133846,1472623200.0,0,1,1,0,2,1,0,0,1,0,1,0,0,2,0,12,0,2,11,600.55,8000.0,0,657.25,50.0,0.0,0.0,519.01,0.0,60.0,0.0,0.0,1034.82,0.0,7718.07,0.0,740.03,558.95
986,133846,1475215200.0,0,0,2,0,3,0,0,0,1,1,0,0,1,2,0,7,0,2,18,0.0,9475.77,0,1091.56,0.0,0.0,0.0,502.27,40.41,0.0,0.0,50.0,1034.82,0.0,5394.26,0.0,723.29,1061.65
987,133846,1477893600.0,0,0,5,0,5,0,0,0,1,0,0,3,0,2,0,10,0,2,21,0.0,206540.88,0,2031.19,0.0,0.0,0.0,519.01,0.0,0.0,195866.06,0.0,1034.82,0.0,9241.8,0.0,740.03,511.31
988,133846,1480489200.0,0,0,2,0,5,0,0,0,1,0,0,0,0,2,0,12,0,2,10,0.0,5121.79,0,2013.58,0.0,0.0,0.0,502.27,0.0,0.0,0.0,0.0,1034.82,0.0,4992.7,0.0,723.29,294.2
989,133846,1483167600.0,0,0,1,0,7,2,0,0,1,0,1,2,1,2,1,17,0,2,20,0.0,5946.0,0,152360.55,40100.0,0.0,0.0,519.01,0.0,100.0,150488.0,21000.0,1034.82,284.71,10751.57,0.0,740.03,817.85
990,133846,1485846000.0,0,0,1,0,3,0,0,0,1,0,0,0,0,2,1,11,2,2,3,0.0,2205.0,0,30467.92,0.0,0.0,0.0,519.01,0.0,0.0,0.0,0.0,1034.82,544.72,7254.41,31536.25,740.03,166.8
991,133846,1488265200.0,0,0,1,0,1,1,0,0,1,0,0,1,0,2,1,7,0,2,2,0.0,782.91,0,329.25,1085.97,0.0,0.0,468.78,0.0,0.0,1000.0,0.0,1034.82,1458.74,1793.7,0.0,689.8,31.57
992,133846,1490940000.0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,3,4,0,2,2,0.0,5000.0,0,329.25,0.0,0.0,0.0,519.01,0.0,0.0,0.0,0.0,1034.82,2789.07,1285.6,0.0,740.03,179.95
993,133846,1493532000.0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,3,1,0,2,2,0.0,3000.0,0,0.0,0.0,0.0,0.0,502.27,0.0,0.0,0.0,472.5,1034.7,4245.5,165.8,0.0,724.28,110.14
994,133846,1496210400.0,0,0,1,0,3,1,0,0,1,0,0,0,0,2,8,0,1,2,4,0.0,1000.0,0,4758.29,689.58,0.0,0.0,519.01,0.0,0.0,0.0,0.0,1053.69,4921.56,0.0,156.8,741.02,189.7
995,133846,1498802400.0,0,0,2,0,2,0,0,0,1,0,0,0,0,2,4,2,0,2,0,0.0,7400.0,0,1064.95,0.0,0.0,0.0,502.27,0.0,0.0,0.0,0.0,1036.72,580.23,3169.34,0.0,724.28,0.0
996,133846,1501480800.0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,3,0,2,2,3,0.0,0.0,0,280.46,0.0,0.0,0.0,542.55,0.0,0.0,0.0,105.85,1036.72,1202.98,0.0,1365.94,764.56,41.68
997,133846,1504159200.0,0,0,2,0,1,0,1,0,1,0,0,1,0,2,1,5,0,2,3,0.0,8500.0,0,280.46,0.0,200.0,0.0,559.56,0.0,0.0,2300.0,0.0,1036.72,500.0,2499.98,0.0,781.57,38.92
998,133846,1506751200.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,5,1,0,2,0,0.0,5000.0,0,0.0,0.0,0.0,0.0,571.59,0.0,0.0,2000.0,0.0,1036.72,1520.58,300.0,0.0,793.6,0.0
999,133846,1509429600.0,0,0,1,0,0,1,0,1,1,0,0,1,0,2,3,5,1,2,0,0.0,297816.62,0,0.0,1414.53,0.0,190966.0,232.3,0.0,0.0,53425.31,0.0,1036.72,2683.65,2103.51,190966.0,454.31,0.0
1000,111111,1551337200.0,0,0,1,0,4,0,0,0,1,0,2,0,1,4,0,0,1,1,2,0.0,320.0,0,673.06,0.0,0.0,0.0,435.42,0.0,43.5,0.0,50.0,305.25,0.0,0.0,50.0,435.42,30.0
